c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16
1.0,0.5384615384615385,1.0,0.6000000000000001,0.5,0.36363636363636365,0.0,0.0,0.87,0.888888888888889,0.4081632653061224,0.09183673469387754,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.3,0.0,0.6363636363636364,1.0,0.0,0.07,0.10101010101010102,0.01020408163265306,0.2959183673469387,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.5,0.0,0.9090909090909091,1.0,0.0,0.35000000000000003,0.12121212121212122,0.0,0.16326530612244897,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.36363636363636365,0.0,1.0,0.72,0.9090909090909092,0.12244897959183673,0.2959183673469387,0.0,0.0,0.0,1.0
1.0,0.8461538461538463,1.0,0.5,0.0,0.4545454545454545,1.0,1.0,0.6900000000000001,0.15151515151515152,0.36734693877551017,0.9693877551020408,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.6,0.5252525252525253,0.2346938775510204,0.32653061224489793,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.19,0.7070707070707072,0.030612244897959183,0.5,0.0,0.0,0.0,0.0
1.0,0.6153846153846154,0.5,0.2,0.0,0.2727272727272727,1.0,1.0,0.9,0.8686868686868687,0.836734693877551,0.7448979591836734,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.36363636363636365,0.0,0.0,0.05,0.030303030303030304,0.02040816326530612,0.09183673469387754,1.0,1.0,0.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.36363636363636365,0.0,0.0,0.05,0.030303030303030304,0.02040816326530612,0.09183673469387754,1.0,1.0,0.0,0.0
0.0,0.6923076923076923,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.2,0.5252525252525253,0.2346938775510204,0.32653061224489793,1.0,1.0,1.0,0.0
1.0,0.5384615384615385,0.5,0.0,0.0,0.5454545454545454,1.0,1.0,0.8,0.7777777777777778,0.6428571428571428,0.836734693877551,1.0,1.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.4000000000000001,0.0,0.6363636363636364,0.0,1.0,0.97,0.8787878787878789,0.836734693877551,0.8673469387755102,0.0,1.0,0.0,1.0
1.0,0.8461538461538463,0.5,0.5,0.0,0.4545454545454545,1.0,0.0,0.02,0.19191919191919193,0.1020408163265306,0.5,1.0,1.0,1.0,0.0
1.0,0.8461538461538463,0.5,0.0,0.5,0.4545454545454545,1.0,0.0,0.07,0.09090909090909091,0.0510204081632653,0.2959183673469387,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,1.0,1.0,0.08,0.06060606060606061,0.04081632653061224,0.21428571428571425,1.0,1.0,1.0,0.0
0.0,0.5384615384615385,0.5,0.0,1.0,0.7272727272727273,0.0,0.0,0.12,0.22222222222222224,0.6020408163265306,0.836734693877551,1.0,0.0,1.0,0.0
0.0,0.15384615384615385,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.55,0.8989898989898991,0.4081632653061224,0.39795918367346933,1.0,1.0,0.0,1.0
0.0,0.7692307692307694,1.0,0.6000000000000001,0.5,0.36363636363636365,0.0,0.0,0.07,0.6161616161616162,0.22448979591836732,0.13265306122448978,0.0,0.0,1.0,0.0
1.0,0.8461538461538463,0.5,0.2,0.0,0.9999999999999999,0.0,0.0,0.8,0.9797979797979799,0.8775510204081632,0.9591836734693877,1.0,1.0,0.0,1.0
1.0,0.6153846153846154,0.5,0.0,0.0,0.5454545454545454,0.0,1.0,0.75,0.8080808080808082,0.1530612244897959,0.19387755102040813,0.0,1.0,0.0,1.0
1.0,0.5384615384615385,0.5,0.2,0.0,0.2727272727272727,0.0,0.0,0.42,0.24242424242424243,0.12244897959183673,0.2346938775510204,0.0,0.0,1.0,0.0
0.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,0.0,0.0,0.11,0.020202020202020204,0.09183673469387754,0.48979591836734687,0.0,0.0,1.0,0.0
1.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.12,0.26262626262626265,0.07142857142857142,0.39795918367346933,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.0,0.08080808080808081,0.11224489795918366,0.7040816326530611,1.0,1.0,1.0,0.0
0.0,0.38461538461538464,1.0,0.6000000000000001,0.0,0.7272727272727273,0.0,1.0,0.1,0.3535353535353536,0.3061224489795918,0.12244897959183672,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.3,0.0,0.6363636363636364,1.0,0.0,0.08,0.22222222222222224,0.09183673469387754,0.39795918367346933,0.0,0.0,1.0,0.0
1.0,0.5384615384615385,1.0,0.5,1.0,0.0,0.0,1.0,0.59,0.9090909090909092,0.19387755102040816,0.42857142857142855,0.0,1.0,0.0,1.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,1.0,1.0,0.08,0.06060606060606061,0.04081632653061224,0.21428571428571425,1.0,1.0,1.0,0.0
0.0,0.9230769230769231,1.0,0.6000000000000001,0.0,0.09090909090909091,1.0,0.0,0.8,0.8383838383838385,0.836734693877551,0.7142857142857142,1.0,1.0,1.0,1.0
0.0,0.6153846153846154,0.5,0.0,0.0,0.7272727272727273,1.0,0.0,0.9,0.98989898989899,0.4183673469387755,0.37755102040816324,1.0,1.0,0.0,1.0
0.0,0.6153846153846154,1.0,0.5,0.0,0.0,0.0,0.0,0.89,0.9292929292929294,0.9081632653061223,0.836734693877551,1.0,1.0,0.0,1.0
0.0,0.5384615384615385,1.0,0.6000000000000001,1.0,0.7272727272727273,0.0,0.0,0.29,0.10101010101010102,0.12244897959183673,0.2346938775510204,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.4545454545454545,0.0,1.0,0.7000000000000001,0.9292929292929294,0.846938775510204,0.8571428571428571,1.0,0.0,0.0,1.0
0.0,0.38461538461538464,1.0,0.6000000000000001,0.5,0.36363636363636365,0.0,0.0,0.8,0.5151515151515152,0.4081632653061224,0.2346938775510204,0.0,1.0,0.0,1.0
1.0,0.8461538461538463,1.0,0.4000000000000001,0.0,0.2727272727272727,0.0,0.0,0.8,0.9494949494949496,0.6326530612244897,0.7755102040816326,1.0,1.0,0.0,1.0
0.0,0.9230769230769231,0.5,0.0,0.0,0.7272727272727273,0.0,0.0,0.78,0.7070707070707072,0.31632653061224486,0.2857142857142857,1.0,1.0,0.0,1.0
0.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,0.0,1.0,0.7000000000000001,0.8282828282828284,0.7653061224489796,0.2857142857142857,1.0,1.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,0.0,0.0,0.05,0.04040404040404041,0.0510204081632653,0.07142857142857142,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.5,0.0,0.9090909090909091,1.0,0.0,0.11,0.020202020202020204,0.02040816326530612,0.07142857142857142,0.0,0.0,0.0,0.0
0.0,0.23076923076923078,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.07,0.09090909090909091,0.11224489795918366,0.09183673469387754,0.0,1.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.2,0.0,0.4545454545454545,0.0,0.0,0.65,0.8686868686868687,0.6326530612244897,0.39795918367346933,0.0,1.0,1.0,1.0
1.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.66,0.9090909090909092,0.5612244897959183,0.11224489795918367,1.0,1.0,1.0,1.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,0.0,0.0,0.12,0.08080808080808081,0.18367346938775508,0.2551020408163265,0.0,0.0,1.0,0.0
0.0,0.5384615384615385,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.55,0.7272727272727273,0.846938775510204,0.13265306122448978,1.0,1.0,1.0,1.0
0.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,1.0,0.0,0.1,0.0,0.02040816326530612,0.4081632653061224,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.25,0.27272727272727276,0.0,0.693877551020408,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,1.0,0.36363636363636365,0.0,0.0,0.02,0.11111111111111112,0.6326530612244897,0.2959183673469387,0.0,0.0,0.0,0.0
0.0,0.23076923076923078,1.0,0.5,1.0,0.2727272727272727,0.0,1.0,0.92,0.8080808080808082,0.8979591836734693,0.7653061224489796,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.07,0.04040404040404041,0.1020408163265306,0.5,0.0,1.0,1.0,1.0
0.0,0.7692307692307694,1.0,0.5,0.0,0.1818181818181818,1.0,0.0,0.1,0.6060606060606061,0.0510204081632653,0.19387755102040813,1.0,0.0,1.0,0.0
0.0,0.9230769230769231,0.5,0.2,0.0,0.2727272727272727,0.0,0.0,0.62,0.6464646464646465,0.7346938775510203,0.846938775510204,1.0,1.0,1.0,1.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,1.0,0.0,0.15,0.09090909090909091,0.14285714285714285,0.8061224489795917,0.0,0.0,1.0,0.0
0.0,0.5384615384615385,1.0,0.5,0.0,0.4545454545454545,1.0,0.0,0.22,0.30303030303030304,0.1020408163265306,0.11224489795918367,1.0,1.0,1.0,0.0
0.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.09090909090909091,1.0,1.0,0.89,0.8787878787878789,0.8775510204081632,0.14285714285714282,1.0,1.0,0.0,1.0
1.0,0.6923076923076923,1.0,0.5,0.0,0.0,1.0,1.0,0.96,0.9595959595959597,0.7142857142857142,0.7040816326530611,1.0,1.0,0.0,1.0
1.0,0.8461538461538463,0.5,0.0,0.5,0.4545454545454545,1.0,0.0,0.1,0.030303030303030304,0.0,0.2959183673469387,0.0,0.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.09090909090909091,0.0,1.0,0.74,0.6262626262626263,0.49999999999999994,0.42857142857142855,1.0,1.0,1.0,1.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,1.0,1.0,0.08,0.06060606060606061,0.04081632653061224,0.21428571428571425,1.0,1.0,1.0,0.0
1.0,0.38461538461538464,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.75,0.9090909090909092,0.520408163265306,0.16326530612244897,1.0,1.0,0.0,1.0
1.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.7272727272727273,1.0,0.0,0.35000000000000003,0.8080808080808082,0.5102040816326531,0.7040816326530611,1.0,1.0,0.0,1.0
1.0,0.9230769230769231,0.5,0.0,1.0,0.5454545454545454,1.0,0.0,0.16,0.9090909090909092,0.1530612244897959,0.1020408163265306,0.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.11,0.020202020202020204,0.0,0.5,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.55,0.33333333333333337,0.061224489795918366,0.08163265306122448,0.0,0.0,1.0,0.0
0.0,0.3076923076923077,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.15,0.04040404040404041,0.12244897959183673,0.061224489795918366,0.0,1.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.2,0.0,0.4545454545454545,1.0,0.0,0.2,0.20202020202020204,0.030612244897959183,0.24489795918367346,1.0,1.0,0.0,1.0
1.0,0.3076923076923077,1.0,0.5,1.0,0.0,0.0,1.0,0.09,0.07070707070707072,0.09183673469387754,0.020408163265306124,0.0,1.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.7272727272727273,1.0,0.0,0.25,0.15151515151515152,0.12244897959183673,0.32653061224489793,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.05,0.20202020202020204,0.01020408163265306,0.5,1.0,1.0,1.0,0.0
0.0,0.6153846153846154,0.5,0.2,1.0,0.2727272727272727,1.0,1.0,0.9500000000000001,0.5757575757575758,0.7551020408163265,0.8979591836734693,1.0,1.0,1.0,1.0
1.0,0.8461538461538463,1.0,0.5,0.0,0.6363636363636364,1.0,0.0,0.19,0.30303030303030304,0.26530612244897955,0.18367346938775508,1.0,0.0,1.0,1.0
0.0,0.38461538461538464,1.0,0.6000000000000001,0.0,0.7272727272727273,0.0,1.0,0.1,0.3535353535353536,0.3061224489795918,0.12244897959183672,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.6,0.5252525252525253,0.2346938775510204,0.32653061224489793,0.0,1.0,0.0,1.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,1.0,1.0,0.08,0.06060606060606061,0.04081632653061224,0.21428571428571425,1.0,1.0,1.0,0.0
0.0,0.5384615384615385,0.5,0.0,1.0,0.7272727272727273,1.0,0.0,0.1,0.10101010101010102,0.4081632653061224,0.510204081632653,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.4545454545454545,1.0,0.0,0.12,0.0,0.061224489795918366,0.12244897959183672,0.0,0.0,0.0,0.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.09090909090909091,0.0,0.0,0.29,0.787878787878788,0.4081632653061224,0.11224489795918367,1.0,1.0,1.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.8,0.9090909090909092,0.5612244897959183,0.18367346938775508,1.0,1.0,0.0,1.0
0.0,0.6153846153846154,1.0,0.6000000000000001,0.0,0.09090909090909091,1.0,0.0,0.8,0.8787878787878789,0.7551020408163265,0.6836734693877551,1.0,1.0,0.0,1.0
0.0,0.5384615384615385,0.5,0.0,0.0,0.7272727272727273,1.0,0.0,0.1,0.17171717171717174,0.5102040816326531,0.2040816326530612,0.0,0.0,0.0,1.0
0.0,0.5384615384615385,0.5,0.0,0.0,0.5454545454545454,1.0,0.0,0.4,0.07070707070707072,0.5102040816326531,0.4081632653061224,0.0,1.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.12,0.30303030303030304,0.0,0.16326530612244897,0.0,1.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.04,0.08080808080808081,0.1020408163265306,0.6020408163265305,1.0,1.0,1.0,0.0
1.0,0.5384615384615385,1.0,0.5,1.0,0.0,1.0,1.0,0.7000000000000001,0.8989898989898991,0.12244897959183673,0.2040816326530612,0.0,1.0,0.0,1.0
1.0,0.5384615384615385,0.5,0.2,1.0,0.2727272727272727,0.0,1.0,0.72,0.8484848484848485,0.9081632653061223,0.8979591836734693,1.0,1.0,0.0,1.0
0.0,0.5384615384615385,0.5,0.0,1.0,0.7272727272727273,1.0,1.0,0.2,0.9090909090909092,0.5102040816326531,0.6122448979591836,1.0,0.0,1.0,1.0
0.0,0.8461538461538463,0.5,0.2,0.0,0.4545454545454545,1.0,0.0,0.05,0.010101010101010102,0.0,0.1020408163265306,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.7272727272727273,0.0,0.0,0.15,0.25252525252525254,0.37755102040816324,0.12244897959183672,1.0,1.0,1.0,0.0
0.0,0.6153846153846154,1.0,0.6000000000000001,0.0,0.09090909090909091,0.0,0.0,0.85,0.888888888888889,0.8061224489795917,0.7040816326530611,1.0,1.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,1.0,0.0,0.15,0.09090909090909091,0.14285714285714285,0.8061224489795917,0.0,0.0,1.0,0.0
0.0,0.3076923076923077,0.5,0.0,1.0,0.5454545454545454,1.0,1.0,0.2,0.030303030303030304,0.09183673469387754,0.020408163265306124,0.0,1.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,1.0,0.36363636363636365,0.0,0.0,0.02,0.11111111111111112,0.6326530612244897,0.2959183673469387,0.0,0.0,0.0,0.0
1.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,0.0,1.0,0.72,0.8080808080808082,0.5918367346938775,0.6632653061224489,1.0,1.0,1.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.11,0.020202020202020204,0.0,0.5,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.3,0.0,0.6363636363636364,1.0,0.0,0.07,0.10101010101010102,0.01020408163265306,0.2959183673469387,0.0,0.0,1.0,0.0
0.0,0.6153846153846154,0.5,0.2,1.0,0.2727272727272727,0.0,1.0,0.8200000000000001,0.8484848484848485,0.8061224489795917,0.7959183673469387,1.0,1.0,1.0,1.0
0.0,0.5384615384615385,1.0,0.5,1.0,0.0,0.0,0.0,0.53,0.888888888888889,0.09183673469387754,0.32653061224489793,0.0,0.0,0.0,1.0
0.0,0.8461538461538463,1.0,0.5,0.0,0.1818181818181818,0.0,0.0,0.8,0.9090909090909092,0.5612244897959183,0.18367346938775508,1.0,1.0,0.0,1.0
0.0,0.5384615384615385,0.5,0.0,0.0,0.5454545454545454,1.0,0.0,0.1,0.15151515151515152,0.1020408163265306,0.2040816326530612,0.0,0.0,1.0,0.0
1.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.9090909090909091,1.0,1.0,0.62,0.7070707070707072,0.44897959183673464,0.6020408163265305,0.0,0.0,1.0,1.0
0.0,0.8461538461538463,0.5,0.2,0.0,0.4545454545454545,1.0,0.0,0.1,0.07070707070707072,0.0,0.2959183673469387,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.0,1.0000000000000002,0.0,0.6363636363636364,1.0,1.0,0.12,0.5050505050505051,0.08163265306122448,0.2959183673469387,0.0,0.0,1.0,0.0
0.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.09090909090909091,1.0,0.0,0.85,0.8989898989898991,0.22448979591836732,0.6122448979591836,0.0,0.0,0.0,1.0
0.0,0.7692307692307694,1.0,0.6000000000000001,0.5,0.36363636363636365,0.0,1.0,0.27,0.4141414141414142,0.49999999999999994,0.13265306122448978,0.0,0.0,0.0,1.0
1.0,0.5384615384615385,0.5,0.0,1.0,0.5454545454545454,1.0,1.0,0.14,0.9797979797979799,0.1530612244897959,0.13265306122448978,0.0,1.0,0.0,1.0
0.0,0.5384615384615385,0.5,0.0,0.5,0.4545454545454545,1.0,0.0,0.8,0.42424242424242425,0.2040816326530612,0.5,1.0,1.0,0.0,1.0
1.0,0.5384615384615385,0.5,0.0,1.0,0.7272727272727273,1.0,0.0,0.11,0.20202020202020204,0.2040816326530612,0.9897959183673468,0.0,0.0,1.0,0.0
1.0,0.5384615384615385,0.5,0.0,1.0,0.5454545454545454,0.0,0.0,0.5,0.6262626262626263,0.7448979591836734,0.42857142857142855,1.0,0.0,1.0,1.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,0.0,0.0,0.12,0.08080808080808081,0.18367346938775508,0.2551020408163265,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.7272727272727273,0.0,0.0,0.15,0.25252525252525254,0.37755102040816324,0.12244897959183672,1.0,1.0,1.0,0.0
1.0,0.5384615384615385,1.0,0.4000000000000001,0.0,0.6363636363636364,1.0,1.0,0.9,0.8484848484848485,0.5306122448979591,0.2959183673469387,0.0,1.0,0.0,1.0
0.0,0.5384615384615385,1.0,0.5,0.0,0.0,0.0,1.0,0.03,0.08080808080808081,0.19387755102040816,0.020408163265306124,0.0,0.0,1.0,0.0
0.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,1.0,0.0,0.1,0.0,0.02040816326530612,0.4081632653061224,0.0,0.0,1.0,0.0
1.0,0.38461538461538464,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.7000000000000001,0.98989898989899,0.07142857142857142,0.04081632653061224,1.0,1.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.5,0.0,0.1818181818181818,1.0,1.0,1.0,0.8080808080808082,0.9693877551020408,0.9081632653061223,0.0,0.0,0.0,1.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,0.0,0.0,0.22,0.20202020202020204,0.18367346938775508,0.05102040816326531,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.0,1.0000000000000002,0.0,0.6363636363636364,1.0,0.0,0.39,0.15151515151515152,0.16326530612244897,0.5,0.0,1.0,1.0,0.0
0.0,0.38461538461538464,1.0,0.6000000000000001,0.5,0.36363636363636365,0.0,0.0,0.77,0.696969696969697,0.4183673469387755,0.12244897959183672,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.02,0.05050505050505051,0.030612244897959183,0.5,0.0,0.0,1.0,0.0
1.0,0.5384615384615385,1.0,0.4000000000000001,0.0,0.6363636363636364,0.0,1.0,0.79,0.8484848484848485,0.836734693877551,0.36734693877551017,0.0,0.0,0.0,1.0
1.0,0.38461538461538464,1.0,0.4000000000000001,0.0,0.6363636363636364,0.0,1.0,0.9,0.6262626262626263,0.8163265306122448,0.6020408163265305,1.0,1.0,0.0,1.0
0.0,0.5384615384615385,1.0,0.4000000000000001,0.0,0.6363636363636364,1.0,0.0,0.42,0.21212121212121213,0.02040816326530612,0.1530612244897959,0.0,0.0,0.0,1.0
0.0,0.5384615384615385,0.5,0.0,1.0,0.5454545454545454,1.0,1.0,0.4,0.8787878787878789,0.5102040816326531,0.4081632653061224,0.0,0.0,0.0,1.0
1.0,0.8461538461538463,0.5,0.2,0.0,0.9999999999999999,0.0,1.0,0.8,0.8787878787878789,0.7346938775510203,0.6020408163265305,0.0,1.0,0.0,1.0
